City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Current Description
549,Carnarvon,-24.8667,113.6333,73.47,73,0,10.36,AU,clear sky
550,Nikolskoye,59.7035,30.7861,28.8,96,100,4.81,RU,snow
551,Fortuna,40.5982,-124.1573,62.85,71,0,10.36,US,clear sky
552,Kavieng,-2.5744,150.7967,82.69,78,100,9.28,PG,light rain
553,Kaitangata,-46.2817,169.8464,59.14,85,100,9.91,NZ,overcast clouds
554,Dikson,73.5069,80.5464,1.71,95,100,22.15,RU,overcast clouds
555,Rikitea,-23.1203,-134.9692,78.98,70,75,12.64,PF,broken clouds
556,Ribeira Grande,38.5167,-28.7,60.35,70,93,5.95,PT,overcast clouds
557,Cidreira,-30.1811,-50.2056,71.47,73,37,11.56,BR,scattered clouds
558,Vaini,-21.2,-175.2,84.36,89,40,13.8,TO,scattered clouds
559,Ushuaia,-54.8,-68.3,53.26,54,40,16.11,AR,scattered clouds
560,Badnawar,23.0167,75.2167,58.93,66,2,6.91,IN,clear sky
561,Esperance,-33.8667,121.9,57.04,64,36,5.1,AU,scattered clouds
562,Sitka,57.0531,-135.33,44.49,87,100,13.8,US,light rain
563,Cape Town,-33.9258,18.4232,67.08,81,0,3.44,ZA,clear sky
564,Bredasdorp,-34.5322,20.0403,63.72,82,30,6.91,ZA,scattered clouds
565,Thompson,55.7435,-97.8558,17.76,79,100,13.8,CA,overcast clouds
566,Nuevo Progreso,23.1667,-97.95,70.59,29,20,8.01,MX,few clouds
567,Albany,42.6001,-73.9662,33.48,72,41,11.68,US,scattered clouds
568,Beian,63.6559,9.5683,38.01,93,75,25.32,NO,broken clouds
569,Namatanai,-3.6667,152.4333,83.08,72,100,5.55,PG,overcast clouds
570,Qaanaaq,77.484,-69.3632,-14.58,92,100,5.57,GL,overcast clouds
571,Honningsvag,70.9821,25.9704,27.97,80,100,26.73,NO,overcast clouds
572,Tete,-16.1564,33.5867,72.79,88,24,2.13,MZ,few clouds
573,Hermanus,-34.4187,19.2345,64.9,86,65,7.18,ZA,broken clouds
574,Upernavik,72.7868,-56.1549,-17.14,92,100,6.46,GL,overcast clouds
575,Chicama,-7.8447,-79.1469,68.54,64,67,7.43,PE,broken clouds
576,Kiunga,-6.1219,141.2906,75.07,97,100,1.36,PG,overcast clouds
577,Beloha,-25.1667,45.05,74.93,85,63,12.19,MG,broken clouds
578,Mahebourg,-20.4081,57.7,75.49,88,75,4.61,MU,broken clouds
579,Saskylakh,71.9167,114.0833,2.62,84,100,14.5,RU,overcast clouds
580,New Norfolk,-42.7826,147.0587,70.66,46,64,3.47,AU,broken clouds
581,Idritsa,56.3316,28.8988,30.88,98,100,8.21,RU,light snow
582,Japura,-0.3167,102.35,72.55,94,100,2.3,ID,overcast clouds
583,Karratha,-20.7377,116.8463,83.05,74,62,3.71,AU,broken clouds
584,Tasiilaq,65.6145,-37.6368,6.44,81,99,9.24,GL,overcast clouds
585,Busselton,-33.65,115.3333,54.05,76,3,6.11,AU,clear sky
586,Tuatapere,-46.1333,167.6833,60.82,65,93,4.18,NZ,overcast clouds
587,San Martin,-33.081,-68.4681,93.74,20,0,15.7,AR,clear sky
588,Inirida,3.8653,-67.9239,75.65,90,100,2.21,CO,overcast clouds
589,Acari,-15.4311,-74.6158,73.81,75,86,8.01,PE,overcast clouds
590,Castro,-24.7911,-50.0119,65.17,87,72,5.23,BR,broken clouds
591,Havre-Saint-Pierre,50.2334,-63.5986,25.39,93,100,20.71,CA,overcast clouds
592,San Juan,-31.5375,-68.5364,91.18,19,0,7.87,AR,clear sky
593,Atuona,-9.8,-139.0333,78.62,77,17,15.52,PF,few clouds
594,Sao Joao Da Barra,-21.6403,-41.0511,74.17,96,85,10.58,BR,overcast clouds
595,Antalaha,-14.9003,50.2788,75.09,91,90,2.77,MG,overcast clouds
596,Naze,28.3667,129.4833,54.52,74,84,11.12,JP,broken clouds
597,Tuktoyaktuk,69.4541,-133.0374,-40.0,67,20,3.44,CA,mist
598,Basco,20.4487,121.9702,73.67,83,100,23.51,PH,overcast clouds
599,Siocon,7.7061,122.1353,77.88,88,94,4.25,PH,overcast clouds
600,East London,-33.0153,27.9116,73.99,87,4,4.5,ZA,clear sky
601,Punta Arenas,-53.15,-70.9167,57.31,41,75,13.8,CL,broken clouds
602,Mataura,-46.1927,168.8643,60.48,73,100,4.07,NZ,overcast clouds
603,Barrow,71.2906,-156.7887,-29.18,99,20,8.05,US,haze
604,Jever,53.5833,7.9,48.0,89,100,15.97,DE,overcast clouds
605,Havelock,34.8791,-76.9013,48.18,85,100,1.01,US,overcast clouds
606,Pisco,-13.7,-76.2167,73.02,73,0,10.36,PE,clear sky
607,Cabo San Lucas,22.8909,-109.9124,77.61,55,2,5.01,MX,clear sky
608,Boende,-0.2167,20.8667,76.77,36,86,0.45,CD,overcast clouds
609,Olafsvik,64.8945,-23.7142,29.71,77,94,35.7,IS,overcast clouds
610,Gao,16.6362,1.637,68.59,9,0,11.9,ML,clear sky
611,Talnakh,69.4865,88.3972,-0.8,96,100,11.63,RU,overcast clouds
612,Hilo,19.7297,-155.09,77.11,84,28,1.99,US,scattered clouds
613,Hobart,-42.8794,147.3294,71.02,63,20,9.22,AU,few clouds
614,Jamestown,42.097,-79.2353,27.09,74,100,10.36,US,overcast clouds
615,Clyde River,70.4692,-68.5914,-25.37,68,75,0.0,CA,broken clouds
616,Qena,26.1615,32.7183,59.11,21,0,5.41,EG,clear sky
617,Wilmington,34.2257,-77.9447,48.94,75,99,5.66,US,overcast clouds
618,Fairbanks,64.8378,-147.7164,5.34,72,20,4.61,US,few clouds
619,Port Elizabeth,-33.918,25.5701,62.89,94,20,9.22,ZA,few clouds
620,Bethel,41.3712,-73.414,36.81,72,53,3.0,US,broken clouds
621,Ust-Maya,60.4167,134.5333,-11.06,99,100,1.54,RU,overcast clouds
622,Xining,36.6167,101.7667,8.26,92,94,2.71,CN,overcast clouds
623,Ilulissat,69.2167,-51.1,-19.21,72,35,11.97,GL,scattered clouds
624,Bilibino,68.0546,166.4372,-25.15,75,16,1.59,RU,few clouds
625,Puerto Ayora,-0.7393,-90.3518,78.76,75,56,9.28,EC,broken clouds
626,Matay,28.419,30.7792,56.82,26,0,5.37,EG,clear sky
627,Port Augusta,-32.5,137.7667,70.7,62,47,14.56,AU,scattered clouds
628,Haapiti,-17.5667,-149.8667,87.53,76,99,18.12,PF,overcast clouds
629,Chuy,-33.6971,-53.4616,64.69,72,8,6.73,UY,clear sky
630,Kurilsk,45.2333,147.8833,23.32,73,99,14.16,RU,overcast clouds
631,Taman,45.2117,36.7161,46.72,88,100,9.73,RU,overcast clouds
632,Airai,-8.9266,125.4092,63.97,91,100,0.74,TL,overcast clouds
633,Coihaique,-45.5752,-72.0662,61.41,47,25,9.08,CL,scattered clouds
634,Puerto Colombia,10.9878,-74.9547,82.49,84,9,18.16,CO,clear sky
635,Souillac,-20.5167,57.5167,75.58,88,75,4.61,MU,broken clouds
636,Yamaranguila,14.2833,-88.25,63.55,77,75,4.61,HN,broken clouds
637,Hithadhoo,-0.6,73.0833,82.2,69,100,14.12,MV,overcast clouds
638,Mareeba,-17.0,145.4333,80.47,83,34,3.42,AU,scattered clouds
639,Leningradskiy,69.3833,178.4167,-26.57,82,14,3.85,RU,few clouds
640,Aras,42.5617,-2.356,45.32,93,0,4.61,ES,clear sky
641,Progreso,21.2833,-89.6667,66.11,73,100,18.9,MX,overcast clouds
642,Lipin Bor,60.2622,37.9763,28.22,96,99,6.33,RU,overcast clouds
643,Butaritari,3.0707,172.7902,82.0,77,71,13.85,KI,broken clouds
644,Katsuura,35.1333,140.3,42.19,70,96,13.27,JP,overcast clouds
645,Arraial Do Cabo,-22.9661,-42.0278,71.46,94,75,6.91,BR,mist
646,Ambunti,-4.2365,142.8448,78.01,92,98,1.3,PG,overcast clouds
647,Road Town,18.4167,-64.6167,77.04,69,20,9.22,VG,few clouds
648,Lorengau,-2.0226,147.2712,83.26,79,97,9.51,PG,overcast clouds
649,Kirkland Lake,48.1446,-80.0377,25.09,80,100,2.66,CA,overcast clouds
650,Port Alfred,-33.5906,26.891,70.97,88,6,9.22,ZA,clear sky
651,Vila Franca Do Campo,37.7167,-25.4333,57.2,77,98,7.85,PT,overcast clouds
652,Manokwari,-0.8667,134.0833,80.01,75,95,3.98,ID,overcast clouds
653,Burnie,-41.0667,145.9167,65.95,70,96,7.81,AU,overcast clouds
654,Yenagoa,4.9247,6.2642,79.29,78,66,4.72,NG,broken clouds
655,Katangli,51.7102,143.2326,13.39,94,100,14.85,RU,light snow
656,Mar Del Plata,-38.0023,-57.5575,68.02,81,0,14.0,AR,clear sky
657,Kapaa,22.0752,-159.319,78.78,66,12,4.0,US,few clouds
658,Ostrovnoy,68.0531,39.5131,13.87,88,48,18.39,RU,scattered clouds
659,Faanui,-16.4833,-151.75,81.45,77,19,19.15,PF,light rain
660,Taoudenni,22.6783,-3.9836,68.99,12,0,11.97,ML,clear sky
661,Yellowknife,62.456,-114.3525,-12.59,88,75,4.61,CA,broken clouds
662,Omboue,-1.5746,9.2618,78.13,86,100,6.26,GA,overcast clouds
663,Tiksi,71.6872,128.8694,-18.42,98,79,9.08,RU,broken clouds
664,Conceicao Do Araguaia,-8.2578,-49.2647,76.73,88,92,3.11,BR,overcast clouds
665,Durban,-29.8579,31.0292,74.01,90,0,3.0,ZA,clear sky
666,Berlevag,70.8578,29.0864,22.24,87,69,17.65,NO,broken clouds
667,Kavaratti,10.5669,72.642,78.66,72,54,14.54,IN,broken clouds
668,Ixtapa,20.7,-105.2,75.22,79,1,5.01,MX,clear sky
669,Durant,33.994,-96.3708,66.38,20,0,12.66,US,clear sky
670,Richards Bay,-28.783,32.0377,68.61,93,2,3.76,ZA,clear sky
671,Vestmannaeyjar,63.4427,-20.2734,34.45,76,100,7.94,IS,snow
672,Narsaq,60.9167,-46.05,-10.82,78,16,6.4,GL,few clouds
673,Zhigansk,66.7697,123.3711,-42.09,100,98,1.74,RU,overcast clouds
674,Khatanga,71.9667,102.5,4.68,85,100,15.86,RU,overcast clouds
675,Puerto Escondido,15.85,-97.0667,79.79,73,19,5.19,MX,few clouds
676,Rizhao,35.4275,119.4553,32.97,53,75,2.98,CN,broken clouds
677,Severo-Kurilsk,50.6789,156.125,30.78,93,96,25.68,RU,light snow
678,Luwingu,-10.2621,29.9271,62.65,96,95,3.65,ZM,light rain
679,Avarua,-21.2078,-159.775,78.85,89,75,10.36,CK,light rain
680,Krasnogvardeyskoye,45.8456,41.5186,39.97,82,100,9.82,RU,moderate rain
681,Glenwood Springs,39.5505,-107.3248,46.06,30,0,9.22,US,clear sky
682,La Rioja,42.25,-2.5,38.05,61,10,5.97,ES,clear sky
683,Tilichiki,60.4667,166.1,-16.13,88,11,8.7,RU,few clouds
684,Iqaluit,63.7506,-68.5145,-0.31,84,100,13.8,CA,light snow
685,Shimoda,34.6667,138.95,40.1,71,97,14.47,JP,overcast clouds
686,Hualmay,-11.0964,-77.6139,72.19,76,35,7.7,PE,scattered clouds
687,Pechenga,69.5259,31.1703,23.86,96,95,8.86,RU,overcast clouds
688,Petrivka,46.9695,30.9591,30.65,61,99,14.79,UA,overcast clouds
689,Faya,18.3851,42.4509,51.91,73,15,1.5,SA,few clouds
690,Vila Velha,-20.3297,-40.2925,80.55,85,40,14.97,BR,scattered clouds
691,Kentau,43.5206,68.5094,28.56,85,100,4.25,KZ,light snow
692,Kharan,28.5833,65.4167,53.64,32,0,10.63,PK,clear sky
693,De Aar,-30.6497,24.0123,77.65,37,72,6.35,ZA,broken clouds
694,Provideniya,64.3833,-173.3,-3.89,65,0,24.61,RU,clear sky
695,Sangueya,10.7,-14.3667,71.92,88,55,0.98,GN,broken clouds
696,Poya,-21.35,165.15,79.65,92,99,13.78,NC,overcast clouds
697,Dandong,40.1292,124.3947,17.47,81,57,3.0,CN,broken clouds
698,Longyearbyen,78.2186,15.6401,17.44,62,75,9.22,SJ,broken clouds
699,Vao,-22.6667,167.4833,80.91,88,67,20.56,NC,broken clouds
700,Bali,-8.5,115.0,79.77,80,96,2.73,ID,overcast clouds
701,Saint-Pierre,-21.3393,55.4781,76.64,78,75,6.91,RE,broken clouds
702,Inhambane,-23.865,35.3833,72.37,90,0,5.59,MZ,clear sky
703,Monrovia,6.3005,-10.7969,78.57,83,26,5.39,LR,scattered clouds
704,Tazovskiy,67.4667,78.7,-3.12,82,100,15.59,RU,overcast clouds
705,Qasigiannguit,68.8193,-51.1922,-19.07,72,58,10.94,GL,broken clouds
706,Waingapu,-9.6567,120.2641,79.86,80,99,3.65,ID,overcast clouds
707,Kjopsvik,68.097,16.3742,35.17,89,100,10.87,NO,light snow
708,Bosaso,11.2842,49.1816,72.52,73,30,3.29,SO,scattered clouds
709,Mao,39.8885,4.2658,50.56,93,40,6.91,ES,scattered clouds
710,Grand-Santi,4.25,-54.3833,73.15,98,76,2.44,GF,broken clouds
711,Bontang,0.1333,117.5,75.63,90,100,5.82,ID,overcast clouds
712,Redlands,34.0556,-117.1825,81.48,15,40,1.99,US,scattered clouds
713,Lompoc,34.6391,-120.4579,79.09,40,0,13.8,US,clear sky
714,Shancheng,34.7953,116.0817,32.61,66,98,4.32,CN,overcast clouds
715,Along,28.1667,94.7667,48.34,88,78,1.36,IN,broken clouds
716,Ossora,59.2353,163.0719,7.47,95,100,7.61,RU,light snow
717,Bluff,-46.6,168.3333,60.8,80,95,9.08,NZ,overcast clouds
718,Tomigusuku,26.185,127.675,62.37,72,40,8.05,JP,scattered clouds
719,Tsabong,-26.0217,22.401,79.88,44,83,7.23,BW,broken clouds
720,Lavrentiya,65.5833,-171.0,-22.81,93,47,11.72,RU,scattered clouds
721,Banda Aceh,5.5577,95.3222,77.9,81,83,3.87,ID,broken clouds
722,Bandarbeyla,9.4942,50.8122,75.7,67,67,17.94,SO,broken clouds
723,Byron Bay,-28.65,153.6167,79.05,66,12,4.38,AU,few clouds
724,Salinopolis,-0.6136,-47.3561,78.67,85,94,7.43,BR,overcast clouds
725,Wattegama,6.7989,81.4808,71.02,77,99,5.48,LK,overcast clouds
726,Saint-Philippe,-21.3585,55.7679,76.55,87,82,8.63,RE,broken clouds
727,Safranbolu,41.2508,32.6942,37.17,99,100,4.14,TR,light rain
728,Lerwick,60.1545,-1.1494,41.0,78,98,33.22,GB,overcast clouds
729,Santa Cruz Del Sur,20.7147,-77.9956,78.75,69,32,5.66,CU,scattered clouds
730,Ayorou,14.7308,0.9174,74.05,11,0,10.22,NE,clear sky
731,Pochutla,15.7432,-96.4661,76.82,59,48,5.75,MX,scattered clouds
732,Pevek,69.7008,170.3133,-31.83,100,48,4.79,RU,scattered clouds
733,Alofi,-19.0595,-169.9187,75.09,94,100,3.44,NU,overcast clouds
734,Celestun,20.8667,-90.4,69.49,79,100,18.97,MX,overcast clouds
735,Chernyshevskiy,63.0128,112.4714,-27.29,100,93,2.93,RU,overcast clouds
736,Wanaka,-44.7,169.15,65.1,75,100,1.01,NZ,moderate rain
737,Geraldton,-28.7667,114.6,61.21,88,0,10.36,AU,clear sky
738,San Patricio,28.017,-97.5169,69.55,27,0,1.77,US,clear sky
739,Waw,7.7029,27.9953,74.26,20,100,4.56,SS,overcast clouds
740,Moron,-34.6534,-58.6198,75.09,62,0,7.43,AR,clear sky
741,Dire,12.2833,-10.9667,77.31,11,44,2.15,ML,scattered clouds
742,Okha,53.5739,142.9478,16.38,93,100,17.83,RU,light snow
743,Mazamari,-11.3258,-74.5308,73.92,96,76,1.25,PE,broken clouds
744,Wladyslawowo,54.7909,18.4009,40.93,78,5,24.32,PL,clear sky
745,Rawson,-43.3002,-65.1023,64.56,54,67,20.29,AR,broken clouds
746,Komsomolskiy,40.4272,71.7189,36.75,87,40,4.61,UZ,mist
747,Neokhorion,41.1833,23.25,43.65,78,3,5.14,GR,clear sky
748,Matiri,-10.75,34.9,61.2,94,83,1.72,TZ,light rain
749,Filadelfia,39.9523,-75.1638,37.65,55,11,5.01,US,few clouds
750,Poitiers,46.5833,0.3333,41.79,54,0,3.44,FR,clear sky
751,High Rock,26.6208,-78.2833,75.22,71,28,1.86,BS,scattered clouds
752,Bima,-8.4667,118.7167,77.61,91,96,0.65,ID,overcast clouds
753,Wabag,-5.4781,143.7021,61.61,86,98,1.23,PG,overcast clouds
754,Laguna,38.421,-121.4238,75.65,45,0,3.44,US,clear sky
755,Mlonggo,-6.5333,110.7,76.89,87,100,6.02,ID,overcast clouds
756,Tolbazy,54.0241,55.8825,7.56,96,100,4.0,RU,light snow
757,Khandagayty,50.7333,92.05,-12.32,99,100,0.94,RU,overcast clouds
758,Victoria,22.2855,114.1577,61.25,83,100,8.01,HK,overcast clouds
759,Sao Filipe,14.8961,-24.4956,72.41,74,2,2.68,CV,clear sky
760,Acarau,-2.8856,-40.12,80.42,78,12,13.85,BR,few clouds
761,Christchurch,-43.5333,172.6333,67.91,84,100,9.22,NZ,moderate rain
762,Tabory,58.5198,64.5495,4.06,98,68,5.12,RU,broken clouds
763,Hamilton,39.1834,-84.5333,45.23,88,3,5.77,US,clear sky
764,Nizwa,22.9333,57.5333,59.34,50,0,2.59,OM,clear sky
765,Mercedes,-34.6515,-59.4307,73.83,52,0,7.63,AR,clear sky
766,Taylorville,39.5489,-89.2945,45.25,65,0,13.8,US,clear sky
767,Atocha,-20.9333,-66.2333,54.23,62,54,8.21,BO,broken clouds
768,Jieshi,22.8134,115.8257,55.94,82,99,13.62,CN,overcast clouds
769,Ellensburg,46.9965,-120.5479,50.36,65,94,4.0,US,overcast clouds
770,Kabelvag,68.2114,14.4817,35.53,69,100,24.83,NO,overcast clouds
771,Bathsheba,13.2167,-59.5167,77.61,69,40,17.27,BB,scattered clouds
772,Bonthe,7.5264,-12.505,77.95,84,63,5.32,SL,broken clouds
773,Juegang,32.3174,121.1855,38.91,72,78,5.14,CN,light rain
774,Guastatoya,14.8539,-90.0647,82.9,73,83,4.32,GT,broken clouds
775,Sungairaya,0.7,108.9,75.56,90,94,3.09,ID,moderate rain
776,Port Hardy,50.6996,-127.4199,47.75,93,100,11.5,CA,moderate rain
777,Chokurdakh,70.6333,147.9167,-43.78,100,97,5.66,RU,overcast clouds
778,Muros,42.7762,-9.0603,56.84,82,3,5.84,ES,clear sky
779,Nieuw Amsterdam,5.8833,-55.0833,82.56,79,20,8.05,SR,few clouds
780,Nuevo San Juan,9.2233,-79.6619,87.4,72,37,6.26,PA,scattered clouds
781,Astorga,-23.2325,-51.6656,82.8,72,0,3.24,BR,clear sky
782,Sisimiut,66.9395,-53.6735,-3.26,78,100,20.09,GL,overcast clouds
783,Montepuez,-13.1256,38.9997,69.53,98,97,2.77,MZ,overcast clouds
784,Bloomfield,40.8068,-74.1854,37.9,62,40,10.36,US,scattered clouds
785,Yar-Sale,66.8333,70.8333,-0.15,91,97,15.64,RU,overcast clouds
786,Najran,17.4924,44.1277,54.25,37,1,2.39,SA,clear sky
787,Aquiraz,-3.9014,-38.3911,82.49,77,12,10.16,BR,few clouds
788,Kodiak,57.79,-152.4072,27.7,74,68,2.82,US,broken clouds
789,Port Lincoln,-34.7333,135.8667,66.51,69,100,10.38,AU,overcast clouds
790,Kruisfontein,-34.0033,24.7314,66.25,61,58,7.83,ZA,broken clouds
791,Maniitsoq,65.4167,-52.9,-1.19,89,100,21.43,GL,overcast clouds
792,Lluta,-16.0147,-72.0142,59.27,61,100,7.38,PE,overcast clouds
793,Husavik,66.0449,-17.3389,28.31,95,100,23.11,IS,snow
794,Lac Du Bonnet,50.2536,-96.0612,30.4,97,100,13.33,CA,snow
795,Imeni Zhelyabova,58.9544,36.5956,25.75,97,96,4.7,RU,overcast clouds
796,Eureka,40.8021,-124.1637,63.12,71,0,5.01,US,clear sky
797,Salalah,17.0151,54.0924,65.53,28,30,14.54,OM,scattered clouds
798,Outram,1.2829,103.8379,78.73,86,75,5.75,MY,broken clouds
799,Georgetown,5.4112,100.3354,77.9,92,20,2.3,MY,few clouds
800,Sioux Lookout,50.1001,-91.917,26.98,93,100,6.91,CA,overcast clouds
801,Saint Andrews,34.0454,-81.1293,50.29,68,97,3.4,US,overcast clouds
802,Kloulklubed,7.0419,134.2556,79.3,82,97,18.32,PW,overcast clouds
803,Mount Isa,-20.7333,139.5,80.37,65,3,4.61,AU,clear sky
804,Weligama,5.9667,80.4167,76.14,78,99,2.71,LK,overcast clouds
805,Dingle,10.9995,122.6711,74.8,87,93,10.85,PH,overcast clouds
806,Flin Flon,54.7682,-101.865,21.04,73,100,14.97,CA,overcast clouds
807,Udachnyy,66.4167,112.4,-17.55,75,87,3.8,RU,overcast clouds
808,Erzin,36.9559,36.2,50.52,85,55,8.21,TR,broken clouds
809,Kumluca,36.3703,30.2869,53.67,88,98,14.0,TR,overcast clouds
810,Mega,4.05,38.3,63.81,36,40,15.39,ET,scattered clouds
811,Belyy Yar,53.6039,91.3903,-5.91,76,0,4.47,RU,clear sky
812,Ambilobe,-13.2,49.05,74.41,94,92,3.18,MG,overcast clouds
813,Staritsa,56.5075,34.9354,22.37,97,96,5.01,RU,overcast clouds
814,Hovd,48.0056,91.6419,-12.98,79,21,2.64,MN,few clouds
815,Hervey Bay,-25.2986,152.8535,80.04,70,37,7.0,AU,scattered clouds
816,Opuwo,-18.0607,13.84,68.38,59,44,7.49,NA,scattered clouds
817,Lata,40.1629,-8.3327,52.72,67,0,4.63,PT,clear sky
818,Ponta Do Sol,32.6667,-17.1,65.03,48,40,10.4,PT,scattered clouds
819,Cockburn Town,21.4612,-71.1419,78.76,65,40,17.27,TC,scattered clouds
820,Pacific Grove,36.6177,-121.9166,77.58,55,0,4.61,US,clear sky
821,Okhotsk,59.3833,143.3,5.85,82,100,9.78,RU,overcast clouds
822,Fare,-16.7,-151.0167,81.84,75,68,19.26,PF,broken clouds
823,Bahua,25.85,80.6333,55.51,76,2,7.74,IN,clear sky
824,La Orilla,17.9833,-102.2333,80.26,62,2,7.67,MX,clear sky
825,Logan Lake,50.4998,-120.8025,37.4,93,99,4.83,CA,overcast clouds
826,Nago,26.5881,127.9761,62.76,78,69,9.31,JP,broken clouds
827,Hay River,60.8156,-115.7999,-9.42,70,75,8.05,CA,light snow
828,Campina Verde,-19.5356,-49.4864,72.37,85,99,2.17,BR,overcast clouds
829,Indiana,40.0003,-86.2503,42.89,58,0,11.5,US,clear sky
830,Lebu,-37.6167,-73.65,61.5,82,16,17.78,CL,few clouds
831,Slave Lake,55.2834,-114.769,40.98,56,0,21.85,CA,clear sky
832,Soimi,46.6833,22.1167,37.2,97,91,6.15,RO,overcast clouds
833,Ghotki,28.006,69.3161,57.06,58,1,5.46,PK,clear sky
834,Yinchuan,38.4681,106.2731,14.5,81,29,2.53,CN,scattered clouds
835,Payakumbuh,-0.2202,100.6308,69.3,97,100,2.44,ID,overcast clouds
836,Usinsk,65.9939,57.5281,6.37,84,23,16.53,RU,few clouds
837,Tuskegee,32.424,-85.6916,56.16,55,1,3.96,US,clear sky
838,Kazachinskoye,57.6953,93.2761,-17.41,98,15,3.38,RU,few clouds
839,Aksu,41.1231,80.2644,27.93,56,100,2.19,CN,overcast clouds
840,Qaqortoq,60.7167,-46.0333,-3.68,75,5,6.46,GL,clear sky
841,Cedar City,37.6775,-113.0619,52.77,19,0,20.71,US,clear sky
842,Torbay,47.6666,-52.7314,29.39,84,100,17.27,CA,overcast clouds
843,Loei,17.4167,101.5,62.44,52,98,1.19,TH,overcast clouds
844,Tamandare,-8.7597,-35.1047,79.99,74,0,10.22,BR,clear sky
845,Sesheke,-17.4759,24.2968,65.61,88,45,3.74,ZM,scattered clouds
846,Norman Wells,65.282,-126.8329,-27.36,62,75,3.44,CA,broken clouds
847,Vostok,46.4856,135.8833,-2.88,99,98,3.33,RU,overcast clouds
848,Alakurtti,66.9672,30.3491,9.54,98,98,2.84,RU,overcast clouds
849,Cherskiy,68.75,161.3,-42.38,99,83,4.07,RU,broken clouds
850,Nakhon Phanom,17.3333,104.4167,66.02,89,51,5.75,TH,broken clouds
851,Belaya Gora,68.5333,146.4167,-50.03,100,85,4.18,RU,overcast clouds
852,Flinders,-34.5833,150.8552,73.8,74,0,5.01,AU,clear sky
853,Ramgarh,23.6333,85.5167,60.85,50,1,1.79,IN,clear sky
854,Balaipungut,1.05,101.2833,73.81,97,99,1.16,ID,overcast clouds
855,Galle,6.0367,80.217,78.13,75,100,2.8,LK,overcast clouds
856,Fougamou,-1.2154,10.5838,73.33,96,39,1.28,GA,scattered clouds
857,Novobureyskiy,49.798,129.8774,-2.13,97,100,3.29,RU,overcast clouds
858,Hofn,64.2539,-15.2082,28.89,63,88,16.71,IS,overcast clouds
859,Naryan-Mar,67.6713,53.087,7.72,92,89,15.57,RU,overcast clouds
860,Clacton-On-Sea,51.7897,1.156,51.35,83,78,8.01,GB,broken clouds
861,Bowen,-20.0167,148.2333,77.22,68,3,5.53,AU,clear sky
862,Jiaojiang,28.6803,121.4428,44.01,84,100,4.34,CN,overcast clouds
863,Sembe,1.6481,14.5806,73.78,32,87,2.19,CG,overcast clouds
864,Podor,16.6527,-14.9587,79.25,10,0,10.07,MR,clear sky
865,Midland,31.9974,-102.0779,66.06,15,0,17.27,US,clear sky
866,Cayenne,4.9333,-52.3333,80.1,84,75,3.44,GF,broken clouds
867,Salcininkai,54.3,25.3833,37.49,90,100,14.47,LT,overcast clouds
868,Rumonge,-3.9736,29.4386,70.99,82,76,3.0,BI,light rain
869,Phek,25.6667,94.5,34.97,98,38,1.54,IN,scattered clouds
870,Yaan,7.3833,8.5667,82.62,14,52,3.29,NG,broken clouds
871,Severodvinsk,64.5635,39.8302,19.51,94,98,9.4,RU,overcast clouds
872,Katobu,-4.9408,122.5276,76.62,91,94,0.74,ID,overcast clouds
873,Bijar,35.8668,47.6051,12.67,78,16,6.22,IR,few clouds
874,Nsoko,-27.0333,31.95,70.86,95,0,2.55,SZ,clear sky
875,Talcahuano,-36.7167,-73.1167,73.08,64,0,20.71,CL,clear sky
876,Olinda,-8.0089,-34.8553,83.93,65,40,6.91,BR,scattered clouds
877,Shache,38.4167,77.2406,27.88,50,100,5.57,CN,overcast clouds
878,Wausau,44.9591,-89.6301,37.02,63,75,9.22,US,broken clouds
879,Guarapari,-20.6667,-40.4975,80.49,92,55,11.1,BR,broken clouds
880,Adrar,20.5022,-10.0711,66.99,11,76,10.56,MR,broken clouds
881,Brasilia,-15.7797,-47.9297,70.72,88,75,4.61,BR,broken clouds
882,Labrea,-7.2586,-64.7981,75.18,97,100,1.83,BR,overcast clouds
883,Ilheus,-14.7889,-39.0494,84.02,74,40,9.22,BR,scattered clouds
884,La Ronge,55.1001,-105.2842,16.05,67,75,12.66,CA,broken clouds
885,Yasnyy,51.0333,59.8742,10.74,96,98,5.37,RU,overcast clouds
886,Eyl,7.9803,49.8164,72.91,72,55,14.85,SO,broken clouds
887,Coahuayana,18.7333,-103.6833,82.22,53,0,7.07,MX,clear sky
888,Fort Nelson,58.8053,-122.7002,4.59,72,75,2.3,CA,broken clouds
889,Hutang,31.5333,119.4833,35.73,86,100,5.82,CN,overcast clouds
890,Touros,-5.1989,-35.4608,83.3,70,4,15.48,BR,clear sky
891,Mananara,-16.1667,49.7667,74.95,92,99,3.29,MG,overcast clouds
892,Camacha,33.0833,-16.3333,62.02,77,20,11.5,PT,few clouds
893,Saint-Francois,46.4154,3.9054,34.68,93,0,1.14,FR,clear sky
894,Gazli,40.1333,63.45,37.18,55,8,3.2,UZ,clear sky
895,Sanming,26.2486,117.6186,47.14,97,99,0.47,CN,light rain
896,Vanimo,-2.6741,141.3028,80.4,84,82,3.6,PG,broken clouds
897,Kutum,14.2,24.6667,56.41,17,1,6.93,SD,clear sky
898,Sorong,-0.8833,131.25,79.29,83,100,4.81,ID,overcast clouds
